alpha,beta,max_n,tex,q,n,value
83.0,53.0,3713719.1882457105,0.0,4.999988855159794,2551527.0,9886802477.807863
83.0,54.0,3439392.6553511494,0.0,5.000022527832818,2551527.0,9881381471.824823
83.0,55.0,3714451.9597876905,0.0,5.000053682227084,2551527.0,9875960465.8381
83.0,56.0,3710954.327579507,0.0,4.999997942237663,2551527.0,9870539459.86109
83.0,57.0,3461220.957220027,0.0,4.9999940989436755,2551527.0,9865118453.878702
83.0,58.0,3728955.611528776,0.0,4.99996764486935,2551527.0,9859697447.894499
83.0,59.0,3743657.76050421,0.0,5.000097545398293,2551527.0,9854276441.896507
83.0,60.0,3735604.983114891,0.0,4.999985943907568,2551527.0,9848855435.931408
83.0,61.0,3483747.7002389412,0.0,5.000003404082153,2551527.0,9843434429.94942
83.0,62.0,3745315.6987395408,0.0,4.999984664824188,2551527.0,9838013423.966675
83.0,63.0,3737959.3128566546,0.0,4.999968893476333,2551527.0,9832592417.98299
83.0,64.0,3475984.3046196382,0.0,5.000384043962474,2551527.0,9827171411.729704
83.0,65.0,3761980.821640017,0.0,5.000014915495769,2551527.0,9821750406.019703
83.0,66.0,3759000.699537997,0.0,4.999977055928961,2551527.0,9816329400.036812
83.0,67.0,3478287.2722920277,0.0,4.999989006965197,2551527.0,9810908394.05523
83.0,68.0,3494576.9766500513,0.0,5.0010477094277155,2551527.0,9805487386.043406
83.0,69.0,3755638.450686012,0.0,5.000014315819219,2551527.0,9800066382.09041
83.0,70.0,3780174.2893535723,0.0,4.999999386812197,2551527.0,9794645376.108458
83.0,71.0,3522961.966665937,0.0,5.0002508936292225,2551527.0,9789224370.009722
83.0,72.0,3520148.823674995,0.0,5.001243157402809,2551527.0,9783803361.28624
83.0,73.0,3508800.233214235,0.0,5.00014368317283,2551527.0,9778382358.123287
83.0,74.0,5225879.493340044,0.0,4.999986758709322,2551527.0,9772961352.178808
83.0,75.0,5240067.159983702,0.0,5.0000295973739775,2551527.0,9767540346.195183
83.0,76.0,3503161.1670003054,0.0,5.0000057418124735,2551527.0,9762119340.214409
83.0,77.0,3516725.0242267805,0.0,5.00148449523966,2551527.0,9756698330.157528
83.0,78.0,3511070.9767627586,0.0,4.9999777781469685,2551527.0,9751277328.248896
83.0,79.0,3539436.9862880246,0.0,5.000002568203278,2551527.0,9745856322.267466
83.0,80.0,3541669.4469723227,0.0,4.9999954901293835,2551527.0,9740435316.285107
83.0,81.0,5361143.521148313,0.0,4.999980041447654,2551527.0,9735014310.302078
83.0,82.0,5639604.968813476,0.0,5.000011427990474,2551527.0,9729593304.320242
83.0,83.0,3543945.6312993024,0.0,5.000006424116765,2551527.0,9724172298.338074
83.0,84.0,3558822.7854159023,0.0,5.000001312458757,2551527.0,9718751292.355818
83.0,85.0,3554241.8769878894,0.0,5.0000045730753255,2551527.0,9713330286.373451
83.0,86.0,3564575.3211197807,0.0,5.000008959763227,2551527.0,9707909280.391008
83.0,87.0,5556548.6237458205,0.0,4.999996313253278,2551527.0,9702488274.408802
83.0,88.0,5503005.660503857,0.0,5.000031105322163,2551527.0,9697067268.424707
83.0,89.0,5676638.402280738,0.0,4.9999756162113105,2551527.0,9691646262.443064
83.0,90.0,3582932.131659958,0.0,4.999992908465196,2551527.0,9686225256.461739
83.0,91.0,3614193.5129869785,0.0,4.9999976447024626,2551527.0,9680804250.479492
83.0,92.0,3578227.581162412,0.0,5.000008812085999,2551527.0,9675383244.497026
83.0,93.0,3573717.6970136315,0.0,4.9999989392202995,2551527.0,9669962238.514837
83.0,94.0,5972108.292454467,0.0,5.000028689566377,2551527.0,9664541232.530985
83.0,95.0,5948594.372596512,0.0,5.000008119996331,2551527.0,9659120226.550055
83.0,96.0,5638059.476136076,0.0,5.000035530963731,2551527.0,9653699220.56551
83.0,97.0,3607061.109734314,0.0,5.00000373409793,2551527.0,9648278214.585487
83.0,98.0,3610485.709822576,0.0,5.000003140926753,2551527.0,9642857208.603163
83.0,99.0,3593239.25190131,0.0,5.0000102996955516,2551527.0,9637436202.620655
83.0,100.0,3616122.2924883915,0.0,4.999997277987869,2551527.0,9632015196.638506
84.0,1.0,3418709.0897003626,0.0,4.999993546847053,2551527.0,10291274497.261192
84.0,2.0,3420272.315885585,0.0,5.000700869056743,2551527.0,10285853490.359653
84.0,3.0,3427454.106688969,0.0,5.0007317193982015,2551527.0,10280432484.294619
84.0,4.0,3427790.3856754852,0.0,5.001556736763506,2551527.0,10275011474.7795
84.0,5.0,3482415.3120777295,0.0,5.000003227321249,2551527.0,10269590473.331924
84.0,6.0,3448420.1861289106,0.0,5.000004055045064,2551527.0,10264169467.349579
84.0,7.0,3460125.362073434,0.0,4.999991598021329,2551527.0,10258748461.36715
84.0,8.0,3491074.116736569,0.0,5.000005326226416,2551527.0,10253327455.384897
84.0,9.0,3496563.4991826187,0.0,4.999999863801471,2551527.0,10247906449.402618
84.0,10.0,3498617.865018447,0.0,4.999983237368739,2551527.0,10242485443.41976
84.0,11.0,3501026.512070503,0.0,5.0000215292995,2551527.0,10237064437.437086
84.0,12.0,3509475.2024461785,0.0,4.999993163915351,2551527.0,10231643431.455538
84.0,13.0,3441565.3668005792,0.0,5.00004837750352,2551527.0,10226222425.468912
84.0,14.0,3449241.411587196,0.0,4.999999792593049,2551527.0,10220801419.490961
84.0,15.0,3526141.4075212483,0.0,4.999993072743624,2551527.0,10215380413.508541
84.0,16.0,3525952.844134863,0.0,5.000015539110083,2551527.0,10209959407.525846
84.0,17.0,3396962.4409887153,0.0,4.999997579067104,2551527.0,10204538401.543957
84.0,18.0,3458765.330081742,0.0,5.000000645982966,2551527.0,10199117395.561638
84.0,19.0,3334998.6321828216,0.0,5.000048029263904,2551527.0,10193696389.57499
84.0,20.0,3481055.197429043,0.0,4.9999973342532975,2551527.0,10188275383.596958
84.0,21.0,3350848.086952744,0.0,5.00003068773385,2551527.0,10182854377.612879
84.0,22.0,3470073.397254243,0.0,4.999990276955757,2551527.0,10177433371.632133
84.0,23.0,3354116.515030947,0.0,4.999999819806346,2551527.0,10172012365.649979
84.0,24.0,3355138.4636192624,0.0,5.000215946189418,2551527.0,10166591359.580372
84.0,25.0,3496571.8877446936,0.0,4.999991969892619,2551527.0,10161170353.685196
84.0,26.0,3368417.22983091,0.0,5.000000525790403,2551527.0,10155749347.702988
84.0,27.0,3505077.593014742,0.0,4.9999857070365445,2551527.0,10150328341.720272
84.0,28.0,3376427.7454427383,0.0,4.999996257854605,2551527.0,10144907335.738297
84.0,29.0,3383538.4939757716,0.0,4.999998819888561,2551527.0,10139486329.75599
84.0,30.0,3511532.198115889,0.0,5.000000334647982,2551527.0,10134065323.77366
84.0,31.0,3391393.8647433096,0.0,5.0000084671401925,2551527.0,10128644317.791193
84.0,32.0,3522358.27967265,0.0,5.000002697976964,2551527.0,10123223311.808983
84.0,33.0,3387374.697952094,0.0,4.999985843810614,2551527.0,10117802305.826292
84.0,34.0,3663018.122541662,0.0,4.999973812335078,2551527.0,10112381299.84305
84.0,35.0,3535932.2613101164,0.0,5.000001721615944,2551527.0,10106960293.861998
84.0,36.0,3418194.716921118,0.0,5.000003525014634,2551527.0,10101539287.87965
84.0,37.0,3677891.497875297,0.0,5.000075616721248,2551527.0,10096118281.886639
84.0,38.0,3676014.0349974204,0.0,5.000013305389172,2551527.0,10090697275.914679
84.0,39.0,3418802.7768029403,0.0,4.999683516042005,2551527.0,10085276269.745205
84.0,40.0,3685595.9445398827,0.0,5.000053110744068,2551527.0,10079855263.945066
84.0,41.0,3689541.912499681,0.0,5.0000977573082475,2551527.0,10074434257.95013
84.0,42.0,3429571.947715497,0.0,4.999975171517975,2551527.0,10069013251.984531
84.0,43.0,3703908.2889915793,0.0,5.000064796138047,2551527.0,10063592245.995497
84.0,44.0,3705736.60032357,0.0,5.0000369404990614,2551527.0,10058171240.018465
84.0,45.0,3714103.284609978,0.0,5.000080654876668,2551527.0,10052750234.026514
84.0,46.0,3448819.5314190085,0.0,4.999991281887279,2551527.0,10047329228.056217
84.0,47.0,3716097.6944961767,0.0,5.0000875812788745,2551527.0,10041908222.059673
84.0,48.0,3727957.1781923966,0.0,5.000105774272797,2551527.0,10036487216.070755
84.0,49.0,3457805.5193076925,0.0,4.9999910833788075,2551527.0,10031066210.109217
84.0,50.0,3733925.1475184252,0.0,5.000030803479889,2551527.0,10025645204.125257
84.0,51.0,3737559.6020253245,0.0,5.0000730904463175,2551527.0,10020224198.134703
84.0,52.0,3471168.3650360135,0.0,4.999988196466841,2551527.0,10014803192.16211
84.0,53.0,3468453.581703162,0.0,5.000130143640506,2551527.0,10009382186.14834
84.0,54.0,3747549.245219857,0.0,5.000074920850187,2551527.0,10003961180.187204
84.0,55.0,3757654.879509609,0.0,4.999986955776718,2551527.0,9998540174.215057
84.0,56.0,3488039.808551555,0.0,5.000127701349606,2551527.0,9993119168.202524
84.0,57.0,3765337.919600733,0.0,4.999994485815973,2551527.0,9987698162.250658
84.0,58.0,3768345.22781368,0.0,5.000076152619283,2551527.0,9982277156.257528
84.0,59.0,3490394.0941135744,0.0,5.00132396798968,2551527.0,9976856147.0059
84.0,60.0,3491582.73884609,0.0,4.999982054653819,2551527.0,9971435144.303118
84.0,61.0,8444943.129129512,0.0,4.999986907756292,2551527.0,9966014138.321068
84.0,62.0,3775535.6206692606,0.0,4.999947215133966,2551527.0,9960593132.333843
84.0,63.0,3499392.640783372,0.0,4.999994214969258,2551527.0,9955172126.356663
84.0,64.0,8697602.449962365,0.0,5.000014845711239,2551527.0,9949751120.373983
84.0,65.0,8407378.252729705,0.0,4.999996401100383,2551527.0,9944330114.392038
84.0,66.0,3524686.999487254,0.0,5.000030934272015,2551527.0,9938909108.407942
84.0,67.0,7967471.753701894,0.0,5.000035566754609,2551527.0,9933488102.425034
84.0,68.0,8402396.723694626,0.0,4.999975115814406,2551527.0,9928067096.443913
84.0,69.0,7098808.982632718,0.0,5.000036063691175,2551527.0,9922646090.460304
84.0,70.0,3537675.0547330086,0.0,5.000283270288269,2551527.0,9917225084.33023
84.0,71.0,3004702.1160666947,0.0,5.000009334220478,2551527.0,9911804078.497913
84.0,72.0,3536118.3480368424,0.0,4.999985928284191,2551527.0,9906383072.515373
84.0,73.0,3550775.701093952,0.0,4.999991173950896,2551527.0,9900962066.533266
84.0,74.0,3567722.7964256424,0.0,5.000320841388646,2551527.0,9895541060.358429
84.0,75.0,3545131.300462796,0.0,5.0000181006058435,2551527.0,9890120054.568138
84.0,76.0,5574283.741444044,0.0,4.999991459585056,2551527.0,9884699048.586283
84.0,77.0,5583634.723673176,0.0,4.999980720063861,2551527.0,9879278042.603392
84.0,78.0,3574645.2809718847,0.0,4.999992175269917,2551527.0,9873857036.621643
84.0,79.0,3606806.5115459454,0.0,5.000004542455452,2551527.0,9868436030.639387
84.0,80.0,3583776.5292957835,0.0,4.999993514451051,2551527.0,9863015024.657015
84.0,81.0,3584900.988039505,0.0,5.0000067420627445,2551527.0,9857594018.674677
84.0,82.0,3611258.4001765447,0.0,5.000690923022932,2551527.0,9852173011.799053
84.0,83.0,5679138.190740642,0.0,5.000013707149903,2551527.0,9846752006.709747
84.0,84.0,5862018.870448011,0.0,5.000013707165932,2551527.0,9841331000.727415
84.0,85.0,3604308.552688266,0.0,4.999995462955553,2551527.0,9835909994.7454
84.0,86.0,3587218.32000436,0.0,5.000011786071271,2551527.0,9830488988.762844
84.0,87.0,3610015.0521067856,0.0,4.999993708643255,2551527.0,9825067982.7807
84.0,88.0,3602006.5561396917,0.0,4.99997138647669,2551527.0,9819646976.796911
84.0,89.0,3613455.211730258,0.0,4.99999576623639,2551527.0,9814225970.816078
84.0,90.0,5970661.976725839,0.0,5.000010280822789,2551527.0,9808804964.833582
84.0,91.0,5758823.6653229175,0.0,5.000050896246669,2551527.0,9803383958.846601
84.0,92.0,3643384.983570282,0.0,4.999993749926498,2551527.0,9797962952.869045
84.0,93.0,3622640.431665069,0.0,4.999973598190723,2551527.0,9792541946.88548
84.0,94.0,3637556.838966096,0.0,5.000022617305804,2551527.0,9787120940.903498
84.0,95.0,3644455.658229915,0.0,4.999979798218741,2551527.0,9781699934.92136
84.0,96.0,3656091.8139104065,0.0,4.999987561175266,2551527.0,9776278928.939503
84.0,97.0,6281016.92246502,0.0,5.000005369746554,2551527.0,9770857922.957407
84.0,98.0,6009601.710400599,0.0,5.000030769399126,2551527.0,9765436916.973356
84.0,99.0,3666434.0966041163,0.0,4.9999918031798884,2551527.0,9760015910.992674
84.0,100.0,3673377.748078658,0.0,4.999997451772447,2551527.0,9754594905.010454
85.0,1.0,3410970.8800537717,0.0,4.999995611371088,2551527.0,10413854205.63318
85.0,2.0,3420911.835357127,0.0,5.000241284137572,2551527.0,10408433199.54063
85.0,3.0,3425177.819508466,0.0,5.000000378921678,2551527.0,10403012193.668554
85.0,4.0,3423699.1552064917,0.0,5.00001384994009,2551527.0,10397591187.685858
85.0,5.0,3452448.330972955,0.0,4.9999946211147615,2551527.0,10392170181.703838
85.0,6.0,3419718.322019888,0.0,5.000074898300666,2551527.0,10386749175.710936
85.0,7.0,3431354.0779387974,0.0,4.999975153465795,2551527.0,10381328169.738058
85.0,8.0,3468841.1862777933,0.0,4.999997030941888,2551527.0,10375907163.756882
85.0,9.0,3468840.3436853183,0.0,5.0000107609764735,2551527.0,10370486157.774345
85.0,10.0,3475285.7300786357,0.0,4.999975486924689,2551527.0,10365065151.791098
85.0,11.0,3411848.682706398,0.0,5.000186721166389,2551527.0,10359644145.743876
85.0,12.0,3476149.337356429,0.0,4.999987119835629,2551527.0,10354223139.82726
85.0,13.0,3494437.336860944,0.0,5.000000758307896,2551527.0,10348802133.845238
85.0,14.0,3486822.1994234747,0.0,5.000001726134768,2551527.0,10343381127.862904
85.0,15.0,3493611.4492909955,0.0,5.00001343954864,2551527.0,10337960121.880236
85.0,16.0,3502616.5940638757,0.0,5.000010586727406,2551527.0,10332539115.898033
85.0,17.0,3371293.236749982,0.0,5.000000404735167,2551527.0,10327118109.915915
85.0,18.0,3379237.6980108153,0.0,4.999994895982896,2551527.0,10321697103.933535
85.0,19.0,3512336.7293307427,0.0,5.000007651081079,2551527.0,10316276097.951143
85.0,20.0,3388438.8643348166,0.0,5.000399108539566,2551527.0,10310855091.667263
85.0,21.0,3388231.830048664,0.0,5.000035215960723,2551527.0,10305434085.984241
85.0,22.0,3516547.018337134,0.0,4.999986672293504,2551527.0,10300013080.003923
85.0,23.0,3396223.86378143,0.0,4.999981103270855,2551527.0,10294592074.02125
85.0,24.0,3528546.9451966668,0.0,5.000005770516291,2551527.0,10289171068.039532
85.0,25.0,3406589.1324100248,0.0,4.999997125995755,2551527.0,10283750062.05725
85.0,26.0,3408042.6178707937,0.0,4.999992257836691,2551527.0,10278329056.07482
85.0,27.0,3414807.029308419,0.0,5.000002442680824,2551527.0,10272908050.09259
85.0,28.0,3408493.5611872836,0.0,5.000008445628908,2551527.0,10267487044.110136
85.0,29.0,3549817.3757896507,0.0,5.000007696627072,2551527.0,10262066038.127827
85.0,30.0,3424016.0390836205,0.0,4.999982085890592,2551527.0,10256645032.145
85.0,31.0,3558422.3803510983,0.0,4.9999796094093165,2551527.0,10251224026.16249
85.0,32.0,3434274.049211183,0.0,5.000031084215333,2551527.0,10245803020.179115
85.0,33.0,3433915.9359140093,0.0,5.000066765953586,2551527.0,10240382014.190172
85.0,34.0,3711851.0162364235,0.0,4.999991188344646,2551527.0,10234961008.216135
85.0,35.0,3573499.1719547533,0.0,4.999994162950276,2551527.0,10229540002.233887
85.0,36.0,3710602.162909384,0.0,4.999961858637607,2551527.0,10224118996.248865
85.0,37.0,3452968.4152498464,0.0,5.000006881558158,2551527.0,10218697990.2692
85.0,38.0,3448802.912135396,0.0,5.000279357602899,2551527.0,10213276984.139162
85.0,39.0,3723714.568853722,0.0,5.0000222804309615,2551527.0,10207855978.303686
85.0,40.0,3726197.870284042,0.0,4.99997506351846,2551527.0,10202434972.321117
85.0,41.0,3462727.101802057,0.0,5.0010352532131686,2551527.0,10197013964.310465
85.0,42.0,3744377.6207844787,0.0,4.999985011044813,2551527.0,10191592960.357206
85.0,43.0,3746930.972430645,0.0,5.0001449737597286,2551527.0,10186171954.335497
85.0,44.0,3472143.8502362557,0.0,4.999990785625544,2551527.0,10180750948.392809
85.0,45.0,3484881.964067222,0.0,5.001358604380846,2551527.0,10175329938.915514
85.0,46.0,3741536.776547133,0.0,5.000013405784448,2551527.0,10169908936.427965
85.0,47.0,3766347.727608279,0.0,4.999954453403127,2551527.0,10164487930.442045
85.0,48.0,3494140.59675034,0.0,5.000002338073463,2551527.0,10159066924.463634
85.0,49.0,3766348.958536831,0.0,5.0000128797527115,2551527.0,10153645918.480999
85.0,50.0,3769313.026233736,0.0,5.000009631559474,2551527.0,10148224912.498806
85.0,51.0,3516424.476513531,0.0,5.000136897750721,2551527.0,10142803906.481157
85.0,52.0,8707816.034001201,0.0,5.000011560631834,2551527.0,10137382900.534065
85.0,53.0,9109134.539775245,0.0,5.00001119073358,2551527.0,10131961894.55175
85.0,54.0,8430985.7998389,0.0,4.999995991390633,2551527.0,10126540888.569626
85.0,55.0,3527120.377587778,0.0,5.000329811504635,2551527.0,10121119882.381323
85.0,56.0,8033066.611928368,0.0,4.999992963132462,2551527.0,10115698876.604898
85.0,57.0,7429900.841676461,0.0,4.999944351293836,2551527.0,10110277870.616798
85.0,58.0,3527837.149911149,0.0,4.999991848035835,2551527.0,10104856864.640205
85.0,59.0,6975641.450398655,0.0,4.9999841698506176,2551527.0,10099435858.657524
85.0,60.0,2996674.354376945,0.0,5.00005813900811,2551527.0,10094014852.669266
85.0,61.0,2993918.9587000078,0.0,4.999960921784199,2551527.0,10088593846.690445
85.0,62.0,3555881.7482323954,0.0,4.999996693444232,2551527.0,10083172840.710985
85.0,63.0,2958527.392421059,0.0,4.99998299962967,2551527.0,10077751834.728127
85.0,64.0,7029096.577643508,0.0,4.999985948391266,2551527.0,10072330828.745968
85.0,65.0,3571683.6574598886,0.0,4.999998159034665,2551527.0,10066909822.764004
85.0,66.0,2990795.4677385525,0.0,5.000039378073257,2551527.0,10061488816.778742
85.0,67.0,2977050.588450922,0.0,5.000027245639193,2551527.0,10056067810.797943
85.0,68.0,2970082.5867846156,0.0,4.999986135494814,2551527.0,10050646804.816654
85.0,69.0,3567863.236345294,0.0,4.999999010836726,2551527.0,10045225798.834682
85.0,70.0,2984173.2713476797,0.0,5.000056663938805,2551527.0,10039804792.846273
85.0,71.0,4151272.13059493,0.0,5.000052441009555,2551527.0,10034383786.864815
85.0,72.0,5567021.664688305,0.0,5.00003816942186,2551527.0,10028962780.884933
85.0,73.0,6097967.416560214,0.0,4.999983188188587,2551527.0,10023541774.904823
85.0,74.0,3593902.3386289314,0.0,4.999973807414845,2551527.0,10018120768.92173
85.0,75.0,3599528.6309668836,0.0,4.99998843830031,2551527.0,10012699762.940445
85.0,76.0,3588308.5393866138,0.0,5.000004491944814,2551527.0,10007278756.958328
85.0,77.0,3615485.396667021,0.0,5.000003312256396,2551527.0,10001857750.976015
85.0,78.0,5986667.113210833,0.0,4.999997617705283,2551527.0,9996436744.993692
85.0,79.0,5940681.132559034,0.0,5.000028585109387,2551527.0,9991015739.009825
85.0,80.0,5952676.698509282,0.0,5.000055811382096,2551527.0,9985594733.023142
85.0,81.0,3609873.290464788,0.0,5.000014101688073,2551527.0,9980173727.046333
85.0,82.0,3615424.5391892944,0.0,5.000005266644488,2551527.0,9974752721.064327
85.0,83.0,3634856.764575096,0.0,4.999975158052721,2551527.0,9969331715.080877
85.0,84.0,3642915.313898941,0.0,4.999989567420602,2551527.0,9963910709.099508
85.0,85.0,6307689.129354934,0.0,4.999973073333682,2551527.0,9958489703.116013
85.0,86.0,5900454.04381243,0.0,5.000027157121905,2551527.0,9953068697.133656
85.0,87.0,3615653.917891876,0.0,5.000016547549536,2551527.0,9947647691.152203
85.0,88.0,3638334.605899786,0.0,5.000035521444085,2551527.0,9942226685.168
85.0,89.0,3697301.206854741,0.0,4.99999100774906,2551527.0,9936805679.187908
85.0,90.0,3636041.037297601,0.0,5.000003110931038,2551527.0,9931384673.20571
85.0,91.0,3671578.597365515,0.0,5.000026114793799,2551527.0,9925963667.222105
85.0,92.0,6476034.067613701,0.0,5.0000194367525,2551527.0,9920542661.24035
85.0,93.0,6473755.334583318,0.0,4.999984934404928,2551527.0,9915121655.258303
85.0,94.0,3681955.9997790586,0.0,5.0000171477227,2551527.0,9909700649.275845
85.0,95.0,3665767.799810134,0.0,5.0000264525518805,2551527.0,9904279643.292746
85.0,96.0,3685318.5558645264,0.0,4.999980134571911,2551527.0,9898858637.310993
85.0,97.0,3673820.659527118,0.0,5.000036655232827,2551527.0,9893437631.326862
85.0,98.0,3699241.11534403,0.0,4.9999929313887135,2551527.0,9888016625.346983
85.0,99.0,6549528.132539632,0.0,5.000030339318239,2551527.0,9882595619.363005
85.0,100.0,6762382.115499745,0.0,4.99996335803978,2551527.0,9877174613.379873
86.0,1.0,3411156.8066326627,0.0,5.00001011126639,2551527.0,10536433914.004969
86.0,2.0,3423516.4329279885,0.0,5.0000096360095005,2551527.0,10531012908.022654
86.0,3.0,3420924.3440292664,0.0,5.000156927147379,2551527.0,10525591901.993315
86.0,4.0,3422024.3033501436,0.0,4.999996656030986,2551527.0,10520170896.05815
86.0,5.0,3429603.6261949213,0.0,4.9999955689613085,2551527.0,10514749890.0758
86.0,6.0,3396982.44248367,0.0,5.0003819015235305,2551527.0,10509328883.814049
86.0,7.0,3405627.5456963535,0.0,4.999997616396202,2551527.0,10503907878.111164
86.0,8.0,3444119.586289465,0.0,4.999999823914648,2551527.0,10498486872.128845
86.0,9.0,3375426.109413879,0.0,4.9999984111757305,2551527.0,10493065866.14651
86.0,10.0,3452771.5470343595,0.0,4.99998378869054,2551527.0,10487644860.16368
86.0,11.0,3448540.431340059,0.0,4.999985861134715,2551527.0,10482223854.181469
86.0,12.0,3459845.7612926504,0.0,5.000013948157561,2551527.0,10476802848.199148
86.0,13.0,3454980.64217502,0.0,5.00000438893966,2551527.0,10471381842.21715
86.0,14.0,3398497.9538787673,0.0,5.000059364031604,2551527.0,10465960836.228104
86.0,15.0,3404371.132019417,0.0,4.999993017739172,2551527.0,10460539830.252432
86.0,16.0,3478786.6558571784,0.0,5.000005749587709,2551527.0,10455118824.270128
86.0,17.0,3609943.61879665,0.0,4.999971072901555,2551527.0,10449697818.286259
86.0,18.0,3546077.017167159,0.0,4.999983692916987,2551527.0,10444276812.305021
86.0,19.0,3689663.1711571272,0.0,4.999953661700997,2551527.0,10438855806.319088
86.0,20.0,3557213.241552743,0.0,5.000029222553158,2551527.0,10433434800.339231
86.0,21.0,3699127.9978743484,0.0,5.000048061720085,2551527.0,10428013794.354113
86.0,22.0,3567212.6109600393,0.0,5.000013158679762,2551527.0,10422592788.375874
86.0,23.0,3564573.487468859,0.0,4.9999753044614605,2551527.0,10417171782.392706
86.0,24.0,3564829.29608857,0.0,4.999987067261642,2551527.0,10411750776.411224
86.0,25.0,3573566.4196426193,0.0,5.000020826851724,2551527.0,10406329770.428381
86.0,26.0,3718491.294527253,0.0,5.000050862754341,2551527.0,10400908764.441923
86.0,27.0,3581861.6570675643,0.0,5.000010505551748,2551527.0,10395487758.464338
86.0,28.0,3723654.9751629843,0.0,4.999952358204822,2551527.0,10390066752.477869
86.0,29.0,3591973.082117961,0.0,4.999984239094475,2551527.0,10384645746.499413
86.0,30.0,3593194.113222956,0.0,4.999986909459574,2551527.0,10379224740.517227
86.0,31.0,3732932.8817659784,0.0,4.999985906163636,2551527.0,10373803734.534845
86.0,32.0,3597132.730343965,0.0,4.999996990026739,2551527.0,10368382728.552876
86.0,33.0,3732998.2107513174,0.0,5.000025427441233,2551527.0,10362961722.569323
86.0,34.0,3609807.739280522,0.0,4.999973076068358,2551527.0,10357540716.586842
86.0,35.0,3602549.5666929516,0.0,5.000023894476084,2551527.0,10352119710.604805
86.0,36.0,3484630.2662996524,0.0,5.000005621473231,2551527.0,10346698704.623507
86.0,37.0,3754056.0252809627,0.0,4.999977064394291,2551527.0,10341277698.640228
86.0,38.0,3778614.4864465185,0.0,5.000034998472997,2551527.0,10335856692.656557
86.0,39.0,3781677.090693999,0.0,4.999958552962107,2551527.0,10330435686.673283
86.0,40.0,3506697.6944173533,0.0,4.999992376135351,2551527.0,10325014680.694132
86.0,41.0,3777203.3523950297,0.0,4.999974787425297,2551527.0,10319593674.710691
86.0,42.0,3777371.2222454483,0.0,4.999988645742428,2551527.0,10314172668.729332
86.0,43.0,3506085.6460407227,0.0,4.999985848802632,2551527.0,10308751662.746866
86.0,44.0,9347389.212178208,0.0,4.99998613246115,2551527.0,10303330656.764547
86.0,45.0,8816939.367262308,0.0,5.0000650221512775,2551527.0,10297909650.774483
86.0,46.0,8274475.037776183,0.0,4.99998368990436,2551527.0,10292488644.799744
86.0,47.0,3521667.226140165,0.0,5.000003351163038,2551527.0,10287067638.817904
86.0,48.0,7338522.518770967,0.0,4.999922435102109,2551527.0,10281646632.824062
86.0,49.0,8192651.747468429,0.0,4.999990024543123,2551527.0,10276225626.85307
86.0,50.0,3546167.6466342574,0.0,4.999996373982445,2551527.0,10270804620.870905
86.0,51.0,7467574.651655023,0.0,5.00000403022706,2551527.0,10265383614.888565
86.0,52.0,7210243.666871905,0.0,4.999977358608789,2551527.0,10259962608.905283
86.0,53.0,2994264.69328249,0.0,5.000012661376755,2551527.0,10254541602.923628
86.0,54.0,3545781.614222205,0.0,5.0000188803437915,2551527.0,10249120596.94092
86.0,55.0,3050386.5260698125,0.0,4.999998973335398,2551527.0,10243699590.95927
86.0,56.0,2976664.9787802026,0.0,4.999993637261811,2551527.0,10238278584.976864
86.0,57.0,3573110.720915665,0.0,5.000018345843779,2551527.0,10232857578.993965
86.0,58.0,4167044.1036988697,0.0,5.000025253960189,2551527.0,10227436573.011055
86.0,59.0,4186329.531266026,0.0,5.000024202830688,2551527.0,10222015567.028824
86.0,60.0,3586596.7445305665,0.0,4.999994651110485,2551527.0,10216594561.04756
86.0,61.0,3588327.055308922,0.0,4.999998227481418,2551527.0,10211173555.065279
86.0,62.0,2972769.2643904937,0.0,5.0000369791695,2551527.0,10205752549.080332
86.0,63.0,3011315.1592509,0.0,5.0000242028241555,2551527.0,10200331543.099499
86.0,64.0,3590076.633351823,0.0,5.00000029137878,2551527.0,10194910537.11829
86.0,65.0,3006532.5867181793,0.0,4.9999702858898765,2551527.0,10189489531.134266
86.0,66.0,2987830.362213674,0.0,5.000050189143661,2551527.0,10184068525.148802
86.0,67.0,3595727.512492632,0.0,5.000031790521626,2551527.0,10178647519.16936
86.0,68.0,3360355.745185705,0.0,4.999961378361233,2551527.0,10173226513.186108
86.0,69.0,3358692.553174653,0.0,4.9999544308879695,2551527.0,10167805507.202654
86.0,70.0,3365542.4713964253,0.0,5.0000261747286245,2551527.0,10162384501.222988
86.0,71.0,3150885.297822703,0.0,5.000013419319445,2551527.0,10156963495.241627
86.0,72.0,3146669.8389132926,0.0,4.999978682271187,2551527.0,10151542489.258768
86.0,73.0,3616741.1375998496,0.0,4.999999917926125,2551527.0,10146121483.277308
86.0,74.0,3632468.843294273,0.0,4.999968995752868,2551527.0,10140700477.293137
86.0,75.0,3633749.268734534,0.0,5.000002207103953,2551527.0,10135279471.312637
86.0,76.0,3163582.870168524,0.0,5.000049024671977,2551527.0,10129858465.325706
86.0,77.0,3162329.544705065,0.0,5.000104089078834,2551527.0,10124437459.327223
86.0,78.0,3187373.399313355,0.0,5.000021395385431,2551527.0,10119016453.364775
86.0,79.0,3178716.8873638394,0.0,5.000075796732802,2551527.0,10113595447.37231
86.0,80.0,3660953.1547361584,0.0,4.999969428546569,2551527.0,10108174441.399199
