"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/16/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/17/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/18/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/19/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/20/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/21/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/22/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/23/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/24/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/25/2024","AQS","020900035","1","2.5","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/26/2024","AQS","020900035","1","2.5","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/27/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/28/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/29/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/30/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/31/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/01/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/02/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/03/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/04/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/05/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/06/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/07/2024","AQS","020900035","1","3","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/08/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/09/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/10/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/11/2024","AQS","020900035","1","3","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/12/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/13/2024","AQS","020900035","1","3.4","ppb","4","North Pole Fire Station #3","21","88.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/14/2024","AQS","020900035","1","3","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/15/2024","AQS","020900035","1","3.4","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/16/2024","AQS","020900035","1","3.8","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/17/2024","AQS","020900035","1","3.2","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/18/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/19/2024","AQS","020900035","1","3.6","ppb","4","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/20/2024","AQS","020900035","1","3.4","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/21/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/22/2024","AQS","020900035","1","1.2","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/23/2024","AQS","020900035","1","1.2","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/24/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"06/25/2024","AQS","020900035","1","3.2","ppb","4","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/01/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/02/2024","AQS","020900035","1","0.5","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/03/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/04/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/05/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/06/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/07/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/08/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","21","88.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/09/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/10/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","21","88.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/11/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","21","88.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/12/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","20","83.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/13/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/14/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/15/2024","AQS","020900035","1","0","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/16/2024","AQS","020900035","1","0.6","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/17/2024","AQS","020900035","1","0.6","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/19/2024","AQS","020900035","1","0.6","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/20/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/21/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/26/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/27/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/28/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/29/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/30/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","20","83.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"07/31/2024","AQS","020900035","1","0","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/01/2024","AQS","020900035","1","0","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/02/2024","AQS","020900035","1","-0.1","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/10/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/11/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/12/2024","AQS","020900035","1","0","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/13/2024","AQS","020900035","1","0.8","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/14/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/15/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/16/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/17/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/18/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/19/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/20/2024","AQS","020900035","1","0","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/21/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/22/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/23/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/24/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/25/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/26/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/27/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/28/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/29/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/30/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"08/31/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/01/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/02/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/03/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/04/2024","AQS","020900035","1","0.5","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/05/2024","AQS","020900035","1","0.5","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/06/2024","AQS","020900035","1","0.5","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/07/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/08/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/09/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/10/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/11/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/12/2024","AQS","020900035","1","0.5","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/13/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/14/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/15/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/16/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/17/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/18/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/19/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/20/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/21/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/22/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/23/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/24/2024","AQS","020900035","1","0.3","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/25/2024","AQS","020900035","1","0.6","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/26/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/27/2024","AQS","020900035","1","0.2","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/28/2024","AQS","020900035","1","0.9","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/29/2024","AQS","020900035","1","0.6","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"09/30/2024","AQS","020900035","1","0.8","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
