"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/28/2023","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/29/2023","AQS","021100004","3","1.6","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/30/2023","AQS","021100004","3","2.8","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/01/2023","AQS","021100004","3","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/02/2023","AQS","021100004","3","3.3","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/03/2023","AQS","021100004","3","8.5","ug/m3 LC","47","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/04/2023","AQS","021100004","3","9.8","ug/m3 LC","52","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/05/2023","AQS","021100004","3","5.5","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/06/2023","AQS","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/07/2023","AQS","021100004","3","9.2","ug/m3 LC","51","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/08/2023","AQS","021100004","3","6.8","ug/m3 LC","38","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/09/2023","AQS","021100004","3","5.4","ug/m3 LC","30","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/10/2023","AQS","021100004","3","4.6","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/11/2023","AQS","021100004","3","4.5","ug/m3 LC","25","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/12/2023","AQS","021100004","3","5.4","ug/m3 LC","30","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/13/2023","AQS","021100004","3","5.1","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/14/2023","AQS","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/15/2023","AQS","021100004","3","10.6","ug/m3 LC","54","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/16/2023","AQS","021100004","3","10.5","ug/m3 LC","54","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/17/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/18/2023","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/19/2023","AQS","021100004","3","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/20/2023","AQS","021100004","3","4.4","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/21/2023","AQS","021100004","3","5.2","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/22/2023","AQS","021100004","3","5.2","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/23/2023","AQS","021100004","3","3","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/24/2023","AQS","021100004","3","3.9","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/25/2023","AQS","021100004","3","5.3","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/26/2023","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/27/2023","AQS","021100004","3","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/28/2023","AQS","021100004","3","10.7","ug/m3 LC","54","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/29/2023","AQS","021100004","3","14.2","ug/m3 LC","61","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/30/2023","AQS","021100004","3","16.5","ug/m3 LC","65","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"07/31/2023","AQS","021100004","3","13.5","ug/m3 LC","59","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/01/2023","AQS","021100004","3","5.1","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/02/2023","AQS","021100004","3","9.2","ug/m3 LC","51","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/03/2023","AQS","021100004","3","14.4","ug/m3 LC","61","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/04/2023","AQS","021100004","3","15.7","ug/m3 LC","63","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/05/2023","AQS","021100004","3","10.3","ug/m3 LC","53","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/06/2023","AQS","021100004","3","8.9","ug/m3 LC","49","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/07/2023","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/08/2023","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/09/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/10/2023","AQS","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/11/2023","AQS","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/12/2023","AQS","021100004","3","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/13/2023","AQS","021100004","3","7","ug/m3 LC","39","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/14/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/15/2023","AQS","021100004","3","1.3","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/16/2023","AQS","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/17/2023","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/18/2023","AQS","021100004","3","4.8","ug/m3 LC","27","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/19/2023","AQS","021100004","3","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/20/2023","AQS","021100004","3","6.2","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/21/2023","AQS","021100004","3","7.8","ug/m3 LC","43","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/22/2023","AQS","021100004","3","21.1","ug/m3 LC","73","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/23/2023","AQS","021100004","3","23.5","ug/m3 LC","78","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/24/2023","AQS","021100004","3","13.5","ug/m3 LC","59","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/25/2023","AQS","021100004","3","8.4","ug/m3 LC","47","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/26/2023","AQS","021100004","3","4.2","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/27/2023","AQS","021100004","3","6.3","ug/m3 LC","35","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/28/2023","AQS","021100004","3","5.1","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/29/2023","AQS","021100004","3","8.8","ug/m3 LC","49","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/30/2023","AQS","021100004","3","7.8","ug/m3 LC","43","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/31/2023","AQS","021100004","3","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/01/2023","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/02/2023","AQS","021100004","3","4","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/03/2023","AQS","021100004","3","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/04/2023","AQS","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
